vru+line,call_id,customer_id,priority,type,date,vru_entry,vru_exit,vru_time,q_start,q_exit,q_time,outcome,ser_start,ser_exit,ser_time,server
AA0205,43955,33509118,1,PS,990623,45538,45544,6,45544,45611,67.0,AGENT,45610,45737,127,STEREN
AA0205,43956,50598325,2,PS,990623,46396,46402,6,46402,46542,140.0,AGENT,46541,47079,538,ROTH
AA0205,44178,53271896,2,PS,990628,36268,36274,6,36274,36295,21.0,AGENT,36294,36353,59,ZOHARI
AA0205,44179,37635950,2,PS,990628,36490,36495,5,36495,36624,129.0,AGENT,36623,36690,67,YITZ
AA0205,44180,71520779,1,PS,990628,36731,36736,5,36736,36897,161.0,AGENT,36896,37475,579,KAZAV
AA0205,44181,57425118,2,NE,990628,37029,37035,6,37035,37450,415.0,AGENT,37450,37506,56,ELI
AA0205,44183,57460131,2,PS,990628,38350,38356,6,38356,38385,29.0,AGENT,38384,38576,192,YITZ
AA0205,44184,27885011,2,PS,990628,38627,38633,6,38633,38702,69.0,AGENT,38701,38873,172,YITZ
AA0205,44186,53922209,2,PS,990628,39436,39441,5,39441,39450,9.0,HANG,0,0,0,NO_SERVER
AA0205,44187,52375052,2,PS,990628,39848,39854,6,39854,39877,23.0,AGENT,39877,40411,534,ROTH
AA0205,44188,70397559,2,NE,990628,40107,40113,6,40113,40421,308.0,HANG,0,0,0,NO_SERVER
AA0205,44189,58029430,2,PS,990628,40710,40715,5,40715,40748,33.0,AGENT,40747,40803,56,STEREN
AA0205,44190,23859267,1,PS,990628,41200,41205,5,41205,41244,39.0,HANG,0,0,0,NO_SERVER
AA0205,44191,30712699,2,NE,990628,41501,41506,5,41506,41549,43.0,AGENT,41548,41713,165,KAZAV
AA0205,44192,15775083,2,PS,990628,41793,41798,5,41798,41860,62.0,AGENT,41859,42145,286,STEREN
AA0205,44193,50323468,2,PS,990628,42030,42036,6,42036,42237,201.0,AGENT,42236,42255,19,STEREN
AA0205,44194,16426967,2,PS,990628,42349,42355,6,42355,42656,301.0,AGENT,42655,42859,204,KAZAV
AA0205,44195,0,0,NW,990628,42729,42738,9,42738,42941,203.0,HANG,0,0,0,NO_SERVER
AA0205,44197,41543000,2,PS,990628,43543,43549,6,43549,43594,45.0,AGENT,43593,43951,358,STEREN
AA0205,44198,53186953,2,PS,990628,43857,43863,6,43863,43970,107.0,AGENT,43969,44065,96,STEREN
AA0205,44199,58029430,2,PS,990628,44315,44320,5,44320,44361,41.0,AGENT,44360,44477,117,YITZ
AA0205,44200,57451726,2,PS,990628,44448,44453,5,44453,44618,165.0,HANG,0,0,0,NO_SERVER
AA0205,44201,0,0,NW,990628,44725,44735,10,44735,44798,63.0,HANG,0,0,0,NO_SERVER
AA0205,44203,52031556,2,PS,990628,45478,45483,5,45483,45501,18.0,AGENT,45500,45719,219,ROTH
AA0205,44331,30712699,2,NE,990630,36241,36246,5,36246,36287,41.0,AGENT,36286,36494,208,STEREN
AA0205,44332,54676242,2,PS,990630,36730,36735,5,36735,36806,71.0,AGENT,36805,36956,151,AVNI
AA0205,44333,0,0,NW,990630,37245,37254,9,37254,37293,39.0,HANG,0,0,0,NO_SERVER
AA0205,44334,65338329,2,PS,990630,37676,37681,5,37681,37744,63.0,HANG,0,0,0,NO_SERVER
AA0205,44335,68741495,2,NE,990630,38196,38201,5,38201,38206,5.0,HANG,0,0,0,NO_SERVER
AA0205,44336,53978706,1,PS,990630,38569,38574,5,38574,38584,10.0,HANG,0,0,0,NO_SERVER
AA0205,44337,0,0,NW,990630,38914,38924,10,38924,39038,114.0,AGENT,39037,39067,30,ROTH
AA0205,44338,0,0,NW,990630,39591,39600,9,39600,39860,260.0,AGENT,39860,39966,106,KAZAV
AA0205,44339,0,0,NW,990630,40194,40203,9,40203,40425,222.0,AGENT,40425,40623,198,KAZAV
AA0205,44340,51035319,2,PS,990630,40972,40978,6,40978,41017,39.0,AGENT,41016,41073,57,ZOHARI
AA0205,44341,53978706,1,PS,990630,41615,41620,5,41620,41645,25.0,AGENT,41644,41762,118,KAZAV
AA0205,44342,55921597,1,NE,990630,42227,42232,5,42232,42467,235.0,AGENT,42466,42723,257,ZOHARI
AA0205,44343,58258450,2,PS,990630,42747,42753,6,42753,42843,90.0,AGENT,42842,42936,94,STEREN
AA0205,44344,0,0,NW,990630,43498,43508,10,43508,43511,3.0,HANG,0,0,0,NO_SERVER
AA0205,44345,24848780,2,PS,990630,43898,43903,5,43903,43928,25.0,AGENT,43928,43986,58,ROTH
AA0205,44347,32387482,1,PS,990630,44689,44694,5,44694,44899,205.0,AGENT,44897,45058,161,DORIT
AA0205,44348,29537602,1,PS,990630,45084,45089,5,45089,45102,13.0,AGENT,45101,45178,77,YITZ
AA0205,44349,69449072,2,PS,990630,45341,45346,5,45346,45606,260.0,AGENT,45605,45698,93,ROTH
AA0205,44350,303264253,1,PS,990630,45765,45771,6,45771,45985,214.0,AGENT,45984,46824,840,ZOHARI
AA0205,44351,34376772,1,PS,990630,46251,46257,6,46257,46734,477.0,AGENT,46734,46846,112,STEREN
AA0206,43389,50261023,2,PS,990601,36609,36615,6,36615,36748,133.0,AGENT,36747,36751,4,TOVA
AA0206,43390,55665459,2,PS,990601,37146,37152,6,37152,37276,124.0,AGENT,37275,37347,72,YIFAT
AA0206,43392,55701080,2,PS,990601,38363,38369,6,38369,38378,9.0,AGENT,38376,38420,44,AVI
AA0206,43394,58639261,2,PS,990601,39503,39509,6,39509,39524,15.0,AGENT,39523,39525,2,TOVA
AA0206,43396,0,0,NW,990601,40866,40876,10,40876,40894,18.0,AGENT,40892,40937,45,AVI
AA0206,43399,42477224,2,PS,990601,42598,42603,5,42603,42677,74.0,AGENT,42676,42720,44,TOVA
AA0206,43401,58859752,2,PS,990601,44060,44066,6,44066,44145,79.0,AGENT,44143,44169,26,GILI
AA0206,43402,0,0,NW,990601,44712,44722,10,44722,44787,65.0,AGENT,44787,44826,39,STEREN
AA0206,43403,6692800,2,PS,990601,45528,45534,6,45534,45586,52.0,AGENT,45585,45717,132,AVI
AA0206,43405,28546109,1,PS,990601,46733,46739,6,46739,46801,62.0,AGENT,46800,46983,183,GILI
AA0206,43466,8501587,2,PS,990602,36029,36035,6,36035,36039,4.0,AGENT,36038,36257,219,MORIAH
AA0206,43467,47148739,2,NE,990602,36587,36593,6,36593,36633,40.0,AGENT,36633,37000,367,ELI
AA0206,43468,25173972,1,PS,990602,37015,37020,5,37020,37036,16.0,HANG,0,0,0,NO_SERVER
AA0206,43469,58706086,2,PS,990602,37417,37423,6,37423,37602,179.0,AGENT,37600,37935,335,KAZAV
AA0206,43470,33009242,1,PS,990602,37945,37951,6,37951,38009,58.0,AGENT,38007,38205,198,YITZ
AA0206,43473,57918849,1,PS,990602,38746,38752,6,38752,38798,46.0,AGENT,38797,38947,150,AVNI
AA0206,43474,37635950,2,PS,990602,39309,39315,6,39315,39418,103.0,AGENT,39416,39419,3,MORIAH
AA0206,43475,1187707,2,PS,990602,40233,40239,6,40239,40289,50.0,AGENT,40287,40340,53,GILI
AA0206,43477,56732811,2,PS,990602,41759,41765,6,41765,41823,58.0,AGENT,41821,41952,131,ROTH
AA0206,43478,65082729,2,PS,990602,42410,42416,6,42416,42552,136.0,AGENT,42551,42724,173,PINHAS
AA0206,43479,33379777,1,PS,990602,42976,42981,5,42981,43016,35.0,AGENT,43015,43102,87,YITZ
AA0206,43480,563189,2,NE,990602,43854,43859,5,43859,43901,42.0,AGENT,43900,43902,2,MORIAH
AA0206,43481,58704610,2,PS,990602,44704,44709,5,44709,44768,59.0,AGENT,44766,44874,108,YITZ
AA0206,43483,59808279,2,PS,990602,46217,46223,6,46223,46241,18.0,AGENT,46241,46289,48,STEREN
AA0206,43545,1574243,2,NE,990603,36198,36204,6,36204,36251,47.0,AGENT,36249,36337,88,SHARON
AA0206,43546,67158097,2,PS,990603,36583,36589,6,36589,36609,20.0,HANG,0,0,0,NO_SERVER
AA0206,43547,58859752,2,PS,990603,36974,36979,5,36979,37015,36.0,HANG,0,0,0,NO_SERVER
AA0206,43548,50850429,2,PS,990603,37334,37340,6,37340,37508,168.0,AGENT,37506,37508,2,YIFAT
AA0206,43549,54585823,2,PS,990603,37804,37810,6,37810,37868,58.0,AGENT,37867,38124,257,KAZAV
AA0206,43550,1574243,2,NE,990603,38298,38304,6,38304,38376,72.0,AGENT,38375,38561,186,SHARON
AA0206,43551,54234489,1,PS,990603,38941,38946,5,38946,39085,139.0,AGENT,39085,39086,1,MIKI
AA0206,43553,0,0,NW,990603,40606,40615,9,40615,40819,204.0,AGENT,40818,41146,328,MIKI
AA0206,43554,37409927,1,PS,990603,41240,41245,5,41245,41357,112.0,AGENT,41356,41598,242,ZOHARI
AA0206,43555,34214528,1,PS,990603,42021,42026,5,42026,42035,9.0,HANG,0,0,0,NO_SERVER
AA0206,43558,41386061,2,PS,990603,44255,44261,6,44261,44309,48.0,AGENT,44308,44389,81,MORIAH
AA0206,43559,25388687,1,PS,990603,44817,44822,5,44822,44973,151.0,AGENT,44972,45029,57,SHARON
AA0206,43791,11757200,1,PS,990608,36372,36378,6,36378,36537,159.0,AGENT,36536,36593,57,VICKY
AA0206,43792,63193346,2,PS,990608,37032,37037,5,37037,37076,39.0,HANG,0,0,0,NO_SERVER
AA0206,43793,806265,1,PS,990608,37350,37356,6,37356,37580,224.0,AGENT,37579,37761,182,VICKY
AA0206,43794,78191137,2,PS,990608,38072,38077,5,38077,38139,62.0,AGENT,38138,38428,290,KAZAV
AA0206,43795,6692800,2,PS,990608,38834,38840,6,38840,38878,38.0,AGENT,38876,39289,413,VICKY
AA0206,43799,23913486,2,PS,990608,40916,40921,5,40921,41109,188.0,AGENT,41108,41334,226,MIKI
AA0206,43800,52867744,2,PS,990608,41665,41670,5,41670,42025,355.0,AGENT,42024,42122,98,VICKY
AA0206,43802,3374691,2,PS,990608,42891,42896,5,42896,43042,146.0,AGENT,43041,43133,92,MIKI
AA0206,43803,16987877,1,PS,990608,43650,43655,5,43655,43714,59.0,AGENT,43713,43900,187,KAZAV
AA0206,43804,57766412,2,PS,990608,44500,44505,5,44505,44620,115.0,AGENT,44619,44860,241,VICKY
AA0206,43805,58029430,2,PS,990608,45240,45245,5,45245,45568,323.0,AGENT,45568,45590,22,MIKI
AA0206,43806,7575186,2,PS,990608,45866,45871,5,45871,46154,283.0,AGENT,46153,46367,214,ROTH
AA0206,43807,27447291,1,PS,990608,46484,46490,6,46490,46517,27.0,HANG,0,0,0,NO_SERVER
AA0206,43871,0,0,NW,990609,36491,36501,10,36501,36637,136.0,AGENT,36636,36719,83,AVNI
AA0206,43872,63193346,2,PS,990609,36855,36861,6,36861,36912,51.0,AGENT,36912,37054,142,YIFAT
AA0206,43873,12481214,2,PS,990609,37146,37151,5,37151,37206,55.0,AGENT,37205,37222,17,KAZAV
AA0206,43874,0,0,NW,990609,37487,37496,9,37496,37574,78.0,HANG,0,0,0,NO_SERVER
AA0206,43876,50347749,2,NE,990609,38384,38389,5,38389,38397,8.0,AGENT,38397,38712,315,VICKY
AA0206,43877,29380508,2,PS,990609,38654,38659,5,38659,38697,38.0,AGENT,38696,38752,56,GILI
AA0206,43879,1574243,2,NE,990609,39207,39213,6,39213,39225,12.0,HANG,0,0,0,NO_SERVER
AA0206,43880,58923608,2,PS,990609,39579,39584,5,39584,39693,109.0,AGENT,39692,40055,363,MIKI
AA0206,43881,57253494,2,PS,990609,40013,40018,5,40018,40151,133.0,AGENT,40149,40804,655,ZOHARI
AA0206,43882,42358408,2,PS,990609,40540,40546,6,40546,40606,60.0,AGENT,40604,40641,37,GILI
AA0206,43884,22681993,2,NE,990609,41389,41395,6,41395,41651,256.0,AGENT,41651,41726,75,KAZAV
AA0206,43885,1574243,2,NE,990609,41880,41886,6,41886,41922,36.0,AGENT,41921,42280,359,ELI
AA0206,43886,24523938,2,PS,990609,42301,42306,5,42306,42371,65.0,AGENT,42309,43174,865,YIFAT
AA0206,43887,54777958,2,PS,990609,43105,43111,6,43111,43223,112.0,AGENT,43173,43328,155,KAZAV
AA0206,43888,58859752,2,PS,990609,43765,43770,5,43770,43817,47.0,AGENT,43817,44272,455,AVNI
AA0206,43890,23913486,2,PS,990609,45450,45456,6,45456,45605,149.0,HANG,0,0,0,NO_SERVER
AA0206,43959,11978913,1,PS,990610,36065,36070,5,36070,36075,5.0,AGENT,36074,36155,81,AVI
AA0206,43960,23913486,2,PS,990610,36582,36588,6,36588,36712,124.0,AGENT,36711,36712,1,AVI
AA0206,43961,176156,2,PS,990610,37209,37215,6,37215,37245,30.0,AGENT,37244,37297,53,SHARON
AA0206,43962,41543000,2,NE,990610,37882,37887,5,37887,37915,28.0,AGENT,37913,38089,176,SHARON
AA0206,43964,57948051,2,PS,990610,38914,38919,5,38919,38982,63.0,AGENT,38981,39021,40,ROTH
AA0206,43965,12482634,2,NE,990610,39721,39727,6,39727,39857,130.0,AGENT,39855,40047,192,SHARON
AA0206,43966,43288190,2,PS,990610,40409,40414,5,40414,40436,22.0,AGENT,40424,41825,1401,AVI
AA0206,43967,54262290,2,PS,990610,41248,41254,6,41254,41527,273.0,AGENT,41526,44251,2725,ZOHARI
AA0206,43968,0,0,NW,990610,42095,42105,10,42105,42132,27.0,AGENT,42131,42164,33,SHARON
AA0206,43969,14264295,2,PS,990610,42835,42840,5,42840,42865,25.0,AGENT,42865,43153,288,MIKI
AA0206,43970,22681993,2,NE,990610,43422,43428,6,43428,43515,87.0,AGENT,43514,43769,255,TOVA
AA0206,43971,22969265,2,PS,990610,43712,43718,6,43718,43787,69.0,AGENT,43785,43908,123,MIKI
AA0206,43972,32454670,2,PS,990610,43959,43965,6,43965,44141,176.0,AGENT,44139,44182,43,AVI
AA0206,43973,58704610,2,PS,990610,44302,44308,6,44308,44363,55.0,AGENT,44362,44581,219,TOVA
AA0206,43974,23913486,2,PS,990610,44652,44658,6,44658,44676,18.0,HANG,0,0,0,NO_SERVER
AA0206,43975,23913486,2,PS,990610,45362,45367,5,45367,45401,34.0,AGENT,45400,45438,38,SHARON
AA0206,44130,24929838,2,PS,990617,36338,36344,6,36344,36386,42.0,AGENT,36385,36667,282,ROTH
AA0206,44131,12481214,2,PS,990617,36857,36863,6,36863,36928,65.0,AGENT,36926,36953,27,SHARON
AA0206,44132,58859752,2,PS,990617,37302,37308,6,37308,37344,36.0,AGENT,37343,37398,55,STEREN
AA0206,44133,57460131,2,PS,990617,37750,37756,6,37756,37816,60.0,AGENT,37813,38027,214,ROTH
AA0206,44134,30663462,2,PS,990617,38050,38055,5,38055,38071,16.0,AGENT,38071,38235,164,VICKY
AA0206,44137,71520779,1,PS,990617,38733,38739,6,38739,38852,113.0,AGENT,38852,38853,1,MORIAH
AA0206,44138,3374691,2,PS,990617,38965,38971,6,38971,38976,5.0,AGENT,38975,39088,113,ROTH
AA0206,44139,57425118,2,NE,990617,39099,39104,5,39104,39170,66.0,AGENT,39170,39458,288,MORIAH
AA0206,44141,53366597,2,NE,990617,39890,39896,6,39896,39919,23.0,HANG,0,0,0,NO_SERVER
AA0206,44142,69838993,2,PS,990617,40091,40097,6,40097,40290,193.0,AGENT,40289,40739,450,SHARON
AA0206,44143,71520779,1,PS,990617,40446,40452,6,40452,40600,148.0,AGENT,40599,40823,224,VICKY
AA0206,44144,56765985,2,PS,990617,40853,40858,5,40858,40988,130.0,AGENT,40987,41127,140,NO_SERVERAMA
AA0206,44145,22172274,1,PS,990617,41119,41124,5,41124,41221,97.0,HANG,0,0,0,NO_SERVER
AA0206,44146,53571139,2,PS,990617,41409,41415,6,41415,41463,48.0,AGENT,41462,41859,397,ROTH
AA0206,44148,25131798,1,PS,990617,42142,42148,6,42148,42402,254.0,AGENT,42401,42405,4,SHARON
AA0206,44149,57465775,1,PS,990617,42591,42597,6,42597,42800,203.0,AGENT,42799,43208,409,ROTH
AA0206,44150,32193393,1,PS,990617,42989,42995,6,42995,43060,65.0,HANG,0,0,0,NO_SERVER
AA0206,44151,6692800,2,PS,990617,43248,43254,6,43254,43284,30.0,AGENT,43283,43861,578,MORIAH
AA0206,44154,0,0,NW,990617,44570,44579,9,44579,44743,164.0,HANG,0,0,0,NO_SERVER
AA0206,44155,29474020,2,PS,990617,45652,45658,6,45658,45676,18.0,AGENT,45675,45716,41,VICKY
AA0206,44156,25463316,1,PS,990617,46479,46484,5,46484,46639,155.0,HANG,0,0,0,NO_SERVER
AA0206,44343,9643602,2,PS,990621,36034,36040,6,36040,36085,45.0,AGENT,36084,36353,269,VICKY
AA0206,44344,15239874,2,PS,990621,36562,36568,6,36568,36620,52.0,AGENT,36619,36621,2,TOVA
AA0206,44345,51895019,2,PS,990621,36940,36946,6,36946,37053,107.0,HANG,0,0,0,NO_SERVER
AA0206,44346,306485608,2,PS,990621,37430,37436,6,37436,37479,43.0,AGENT,37479,37579,100,YITZ
AA0206,44347,17018490,1,PS,990621,37961,37967,6,37967,38008,41.0,AGENT,38007,38165,158,STEREN
AA0206,44348,50347749,2,NE,990621,38307,38313,6,38313,38390,77.0,AGENT,38389,38615,226,KAZAV
AA0206,44350,54164983,2,PS,990621,39473,39480,7,39480,39555,75.0,AGENT,39555,39680,125,STEREN
AA0206,44351,16426967,2,PS,990621,40095,40101,6,40101,40250,149.0,AGENT,40249,40813,564,YITZ
AA0206,44352,54196027,2,PS,990621,40706,40711,5,40711,40875,164.0,AGENT,40874,40938,64,MIKI
AA0206,44353,59267823,1,PS,990621,41264,41270,6,41270,41444,174.0,AGENT,41443,41550,107,DORIT
AA0206,44354,0,0,NW,990621,41774,41783,9,41783,41876,93.0,HANG,0,0,0,NO_SERVER
AA0206,44358,32404964,2,PS,990621,45321,45326,5,45326,45401,75.0,AGENT,45400,45552,152,MIKI
AA0206,44359,50850429,2,PS,990621,46144,46150,6,46150,46161,11.0,AGENT,46160,46332,172,ROTH
AA0206,44360,27885011,2,PS,990621,46720,46725,5,46725,46906,181.0,AGENT,46905,46906,1,TOVA
AA0206,44507,57831349,2,NE,990623,36396,36402,6,36402,36518,116.0,AGENT,36517,36533,16,KAZAV
AA0206,44508,29009610,1,PS,990623,37206,37212,6,37212,37449,237.0,AGENT,37448,37658,210,YIFAT
AA0206,44509,24410680,1,PS,990623,37796,37801,5,37801,38058,257.0,HANG,0,0,0,NO_SERVER
AA0206,44510,52164191,1,PS,990623,38369,38375,6,38375,38409,34.0,HANG,0,0,0,NO_SERVER
AA0206,44511,0,0,NW,990623,38899,38909,10,38909,39190,281.0,HANG,0,0,0,NO_SERVER
AA0206,44512,29353356,2,PS,990623,40106,40112,6,40112,40128,16.0,HANG,0,0,0,NO_SERVER
AA0206,44513,54145529,2,PS,990623,40607,40613,6,40613,40653,40.0,AGENT,40651,40766,115,VICKY
AA0206,44514,51294858,2,PS,990623,41365,41370,5,41370,41570,200.0,AGENT,41569,42294,725,YIFAT
AA0206,44515,306485608,2,PS,990623,42518,42524,6,42524,42527,3.0,AGENT,42527,42583,56,STEREN
AA0206,44516,22622484,1,PS,990623,43755,43761,6,43761,43796,35.0,AGENT,43795,44558,763,VICKY
AA0206,44518,74780917,2,NE,990623,45204,45209,5,45209,45281,72.0,AGENT,45280,45445,165,VICKY
AA0206,44519,63611537,2,PS,990623,46241,46248,7,46248,46271,23.0,AGENT,46270,46758,488,VICKY
AA0206,44740,22670038,1,PS,990628,36317,36322,5,36322,36394,72.0,HANG,0,0,0,NO_SERVER
AA0206,44741,51136083,2,PS,990628,36560,36565,5,36565,36607,42.0,HANG,0,0,0,NO_SERVER
AA0206,44742,55577290,2,PS,990628,36719,36725,6,36725,36832,107.0,HANG,0,0,0,NO_SERVER
AA0206,44743,309415347,1,PS,990628,36919,36924,5,36924,36941,17.0,HANG,0,0,0,NO_SERVER
AA0206,44744,0,0,NW,990628,37065,37075,10,37075,37205,130.0,HANG,0,0,0,NO_SERVER
AA0206,44745,57918849,1,NE,990628,37215,37221,6,37221,37253,32.0,HANG,0,0,0,NO_SERVER
AA0206,44746,16426967,2,PS,990628,37427,37433,6,37433,37548,115.0,AGENT,37548,37725,177,STEREN
AA0206,44747,67416107,2,NE,990628,38114,38120,6,38120,38161,41.0,AGENT,38160,38216,56,KAZAV
AA0206,44748,52120771,1,PS,990628,38390,38395,5,38395,38531,136.0,AGENT,38530,38599,69,KAZAV
AA0206,44749,59056556,2,PS,990628,38713,38719,6,38719,38849,130.0,HANG,0,0,0,NO_SERVER
AA0206,44750,23895501,2,PS,990628,39213,39218,5,39218,39222,4.0,AGENT,39221,39379,158,DORIT
AA0206,44751,54676242,2,PS,990628,39459,39464,5,39464,39497,33.0,HANG,0,0,0,NO_SERVER
AA0206,44752,9682923,2,PS,990628,39877,39882,5,39882,39903,21.0,AGENT,39903,40143,240,STEREN
AA0206,44753,51277036,2,PS,990628,40118,40124,6,40124,40422,298.0,AGENT,40421,40448,27,DORIT
AA0206,44754,51294858,2,PS,990628,40836,40841,5,40841,40888,47.0,AGENT,40888,41113,225,DORIT
AA0206,44755,25001041,2,PS,990628,41210,41215,5,41215,41316,101.0,AGENT,41315,41394,79,KAZAV
AA0206,44756,27496215,1,PS,990628,41564,41569,5,41569,41601,32.0,HANG,0,0,0,NO_SERVER
AA0206,44757,29464997,1,PS,990628,41794,41799,5,41799,41837,38.0,HANG,0,0,0,NO_SERVER
AA0206,44758,12481214,2,PS,990628,41997,42002,5,42002,42165,163.0,AGENT,42165,42238,73,YITZ
AA0206,44759,23859267,1,PS,990628,42297,42303,6,42303,42464,161.0,AGENT,42463,42652,189,KAZAV
AA0206,44760,29464997,1,PS,990628,42564,42570,6,42570,42887,317.0,AGENT,42887,43002,115,YITZ
AA0206,44761,54234489,1,PS,990628,43081,43087,6,43087,43180,93.0,AGENT,43179,43245,66,STEREN
AA0206,44762,22969265,2,PS,990628,43513,43519,6,43519,43526,7.0,AGENT,43525,43571,46,ROTH
AA0206,44763,54676242,2,PS,990628,43748,43753,5,43753,43946,193.0,AGENT,43945,44115,170,ROTH
AA0206,44764,30712699,2,NE,990628,44282,44288,6,44288,44350,62.0,AGENT,44349,44783,434,ELI
AA0206,44765,52643202,2,PS,990628,44405,44410,5,44410,44628,218.0,AGENT,44628,44677,49,ROTH
AA0206,44766,6989388,2,PS,990628,44790,44795,5,44795,44856,61.0,AGENT,44856,44931,75,KAZAV
AA0206,44768,0,0,NW,990628,45604,45614,10,45614,45682,68.0,AGENT,45681,45832,151,STEREN
AA0206,44769,59700823,1,PS,990628,46424,46430,6,46430,46550,120.0,AGENT,46549,46632,83,KAZAV
AA0206,44900,0,0,NW,990630,36315,36325,10,36325,36455,130.0,AGENT,36454,36484,30,KAZAV
AA0206,44901,0,0,NW,990630,36861,36871,10,36871,37087,216.0,AGENT,37086,37135,49,KAZAV
AA0206,44902,2018299,2,PS,990630,37568,37574,6,37574,37577,3.0,AGENT,37577,37979,402,ROTH
AA0206,44903,10587137,2,NE,990630,37977,37982,5,37982,38022,40.0,AGENT,38021,38076,55,KAZAV
AA0206,44904,0,0,NW,990630,38368,38377,9,38377,38394,17.0,HANG,0,0,0,NO_SERVER
AA0206,44905,30663462,2,PS,990630,38776,38782,6,38782,38786,4.0,AGENT,38786,38972,186,GILI
AA0206,44907,16426967,2,PS,990630,39741,39747,6,39747,39840,93.0,AGENT,39839,40197,358,ZOHARI
AA0206,44908,57465775,1,PS,990630,40179,40185,6,40185,40357,172.0,AGENT,40356,40580,224,STEREN
AA0206,44909,65032120,2,NE,990630,40897,40902,5,40902,40969,67.0,AGENT,40969,41279,310,STEREN
AA0206,44910,52643202,2,PS,990630,41391,41397,6,41397,41585,188.0,AGENT,41585,41719,134,DORIT
AA0206,44911,51277036,2,PS,990630,42193,42199,6,42199,42244,45.0,AGENT,42243,42299,56,AVNI
AA0206,44912,0,0,NW,990630,42650,42659,9,42659,42764,105.0,HANG,0,0,0,NO_SERVER
AA0206,44913,0,0,NW,990630,43471,43481,10,43481,43601,120.0,HANG,0,0,0,NO_SERVER
AA0206,44915,57517013,1,PS,990630,44533,44539,6,44539,44580,41.0,HANG,0,0,0,NO_SERVER
AA0206,44916,25229626,2,PS,990630,44722,44728,6,44728,44786,58.0,AGENT,44784,45097,313,YITZ
AA0206,44917,58104944,2,PS,990630,44899,44905,6,44905,44956,51.0,HANG,0,0,0,NO_SERVER
